Query_Name	Query_Start	Query_End	Strand	Target_Name	Target_Start	Target_End	Num_ResidueMatches	Aln_BlockLength	Prop_Match	Target_Middle	Query_Middle	Dist_Middles	Query_Length	Target_Length	QueryOverlap_Genes	TargetOverlap_Genes	QueryOverlap_TE	TargetOverlap_TE	Query_Contains_Esx	Query_Contains_PEPPE	Query_Contains_REP13E12	Query_NoOverlap_Wi_PEPPE_Esx_13E12_Genes	SeqID	Dist	QueryCoords	TargetCoords	QueryToTarget_ID	Query_Cluster	Query_Cluster_Start	Query_Cluster_End	Target_Cluster	Target_Cluster_Start	Target_Cluster_End
NC_000962.3	960174	960270	+	NC_000962.3	3192256	3192352	89	96	0.9270833333333334	3192304.0	960222.0	2232082.0	96	96			0	0	False	False	False	True	92.70833333333334	2179450.0	NC_000962.3:960174-960270	NC_000962.3:3192256-3192352	NC_000962.3:960174-960270;NC_000962.3:3192256-3192352	37	960166	960326	143	3192203	3192354
NC_000962.3	960174	960325	+	NC_000962.3	3192203	3192354	137	151	0.9072847682119205	3192278.5	960249.5	2232029.0	151	151			0	0	False	False	False	True	90.72847682119205	2179503.0	NC_000962.3:960174-960325	NC_000962.3:3192203-3192354	NC_000962.3:960174-960325;NC_000962.3:3192203-3192354	37	960166	960326	143	3192203	3192354
NC_000962.3	960227	960324	+	NC_000962.3	3192203	3192300	90	97	0.9278350515463918	3192251.5	960275.5	2231976.0	97	97			0	0	False	False	False	True	92.78350515463917	2179556.0	NC_000962.3:960227-960324	NC_000962.3:3192203-3192300	NC_000962.3:960227-960324;NC_000962.3:3192203-3192300	37	960166	960326	143	3192203	3192354
NC_000962.3	960241	960326	-	NC_000962.3	2687131	2687217	81	87	0.9310344827586207	2687174.0	960283.5	1726890.5	85	86		che1	0	0	False	False	False	True	93.10344827586206	1726890.5	NC_000962.3:960241-960326	NC_000962.3:2687131-2687217	NC_000962.3:960241-960326;NC_000962.3:2687131-2687217	37	960166	960326	116	2687131	2687217
NC_000962.3	960272	960323	+	NC_000962.3	960166	960217	51	51	1.0	960191.5	960297.5	106.0	51	51			0	0	False	False	False	True	100.0	106.0	NC_000962.3:960272-960323	NC_000962.3:960166-960217	NC_000962.3:960272-960323;NC_000962.3:960166-960217	37	960166	960326	37	960166	960326
NC_000962.3	960280	960324	+	NC_000962.3	3192203	3192247	44	44	1.0	3192225.0	960302.0	2231923.0	44	44			0	0	False	False	False	True	100.0	2179609.0	NC_000962.3:960280-960324	NC_000962.3:3192203-3192247	NC_000962.3:960280-960324;NC_000962.3:3192203-3192247	37	960166	960326	143	3192203	3192354
NC_000962.3	972557	973723	+	NC_000962.3	718763	719929	991	1173	0.8448422847399829	719346.0	973140.0	253794.0	1166	1166	Rv0874c	Rv0628c	0	0	False	False	False	True	84.48422847399829	253794.0	NC_000962.3:972557-973723	NC_000962.3:718763-719929	NC_000962.3:972557-973723;NC_000962.3:718763-719929	38	972557	973723	28	718763	719929
NC_000962.3	1093366	1094592	+	NC_000962.3	1095248	1096687	1164	1451	0.8022053756030324	1095967.5	1093979.0	1988.5	1226	1439	PE_PGRS17	PE_PGRS18	0	0	False	True	False	False	80.22053756030324	1988.5	NC_000962.3:1093366-1094592	NC_000962.3:1095248-1096687	NC_000962.3:1093366-1094592;NC_000962.3:1095248-1096687	39	1093366	1094592	40	1095248	1096692
NC_000962.3	1093740	1094592	+	NC_000962.3	2944363	2945221	814	864	0.9421296296296297	2944792.0	1094166.0	1850626.0	852	858	PE_PGRS17	PE_PGRS45	0	0	False	True	False	False	94.21296296296296	1850626.0	NC_000962.3:1093740-1094592	NC_000962.3:2944363-2945221	NC_000962.3:1093740-1094592;NC_000962.3:2944363-2945221	39	1093366	1094592	125	2944267	2945226
NC_000962.3	1094827	1096687	+	NC_000962.3	1093195	1094592	1333	1865	0.7147453083109919	1093893.5	1095757.0	1863.5	1860	1397	Rv0979c,rpmF,PE_PGRS18	PE_PGRS17	0	0	False	True	False	False	71.47453083109919	1863.5	NC_000962.3:1094827-1096687	NC_000962.3:1093195-1094592	NC_000962.3:1094827-1096687;NC_000962.3:1093195-1094592	40	1094827	1096692	39	1093195	1094592
NC_000962.3	1095712	1096692	+	NC_000962.3	2944267	2945226	924	982	0.9409368635437881	2944746.5	1096202.0	1848544.5	980	959	PE_PGRS18	PE_PGRS45	0	0	False	True	False	False	94.09368635437882	1848544.5	NC_000962.3:1095712-1096692	NC_000962.3:2944267-2945226	NC_000962.3:1095712-1096692;NC_000962.3:2944267-2945226	40	1094827	1096692	125	2944267	2945226
NC_000962.3	1160538	1161165	-	NC_000962.3	2030331	2030983	594	652	0.911042944785276	2030657.0	1160851.5	869805.5	627	652	esxI,esxJ	esxM,esxN	0	0	True	False	False	False	91.1042944785276	869805.5	NC_000962.3:1160538-1161165	NC_000962.3:2030331-2030983	NC_000962.3:1160538-1161165;NC_000962.3:2030331-2030983	41	1160538	1161167	86	2030331	2030983
NC_000962.3	1160543	1161151	+	NC_000962.3	4059983	4060591	605	608	0.9950657894736842	4060287.0	1160847.0	2899440.0	608	608	esxI,esxJ	esxV,esxW	0	0	True	False	False	False	99.50657894736842	1512092.0	NC_000962.3:1160543-1161151	NC_000962.3:4059983-4060591	NC_000962.3:1160543-1161151;NC_000962.3:4059983-4060591	41	1160538	1161167	186	4059983	4060591
NC_000962.3	1160545	1161167	-	NC_000962.3	1340641	1341288	603	647	0.9319938176197836	1340964.5	1160856.0	180108.5	622	647	esxI,esxJ	esxK,esxL	0	0	True	False	False	False	93.19938176197836	180108.5	NC_000962.3:1160545-1161167	NC_000962.3:1340641-1341288	NC_000962.3:1160545-1161167;NC_000962.3:1340641-1341288	41	1160538	1161167	53	1340494	1341292
NC_000962.3	1160545	1161167	+	NC_000962.3	2625889	2626536	595	647	0.919629057187017	2626212.5	1160856.0	1465356.5	622	647	esxI,esxJ	esxO,esxP	0	0	True	False	False	False	91.9629057187017	1465356.5	NC_000962.3:1160545-1161167	NC_000962.3:2625889-2626536	NC_000962.3:1160545-1161167;NC_000962.3:2625889-2626536	41	1160538	1161167	111	2625885	2626683
NC_000962.3	1164571	1165549	-	NC_000962.3	1277842	1278820	978	978	1.0	1278331.0	1165060.0	113271.0	978	978	Rv1041c,Rv1042c	Rv1149,Rv1150	1	1	False	False	False	True	100.0	113271.0	NC_000962.3:1164571-1165549	NC_000962.3:1277842-1278820	NC_000962.3:1164571-1165549;NC_000962.3:1277842-1278820	42	1164571	1165549	50	1277842	1278820
NC_000962.3	1169296	1170206	+	NC_000962.3	2982944	2983854	909	910	0.9989010989010989	2983399.0	1169751.0	1813648.0	910	910	Rv1047	Rv2665,Rv2666	1	1	False	False	False	True	99.8901098901099	1813648.0	NC_000962.3:1169296-1170206	NC_000962.3:2982944-2983854	NC_000962.3:1169296-1170206;NC_000962.3:2982944-2983854	43	1169296	1170733	129	2982934	2983854
NC_000962.3	1169297	1170732	-	NC_000962.3	1341295	1342730	1433	1435	0.9986062717770035	1342012.5	1170014.5	171998.0	1435	1435	Rv1047	Rv1199c	1	1	False	False	False	True	99.86062717770035	171998.0	NC_000962.3:1169297-1170732	NC_000962.3:1341295-1342730	NC_000962.3:1169297-1170732;NC_000962.3:1341295-1342730	43	1169296	1170733	54	1341295	1342730
NC_000962.3	1169297	1170732	-	NC_000962.3	2828493	2829928	1433	1435	0.9986062717770035	2829210.5	1170014.5	1659196.0	1435	1435	Rv1047	Rv2512c	1	1	False	False	False	True	99.86062717770035	1659196.0	NC_000962.3:1169297-1170732	NC_000962.3:2828493-2829928	NC_000962.3:1169297-1170732;NC_000962.3:2828493-2829928	43	1169296	1170733	121	2828493	2829936
NC_000962.3	1169297	1170732	+	NC_000962.3	3481325	3482760	1435	1435	1.0	3482042.5	1170014.5	2312028.0	1435	1435	Rv1047	Rv3115	1	1	False	False	False	True	100.0	2099504.0	NC_000962.3:1169297-1170732	NC_000962.3:3481325-3482760	NC_000962.3:1169297-1170732;NC_000962.3:3481325-3482760	43	1169296	1170733	155	3481324	3482760
NC_000962.3	1169297	1170733	-	NC_000962.3	3381311	3382747	1436	1436	1.0	3382029.0	1170015.0	2212014.0	1436	1436	Rv1047	Rv3023c	1	1	False	False	False	True	100.0	2199518.0	NC_000962.3:1169297-1170733	NC_000962.3:3381311-3382747	NC_000962.3:1169297-1170733;NC_000962.3:3381311-3382747	43	1169296	1170733	154	3381311	3382749
NC_000962.3	1188420	1190175	+	NC_000962.3	1190756	1191899	1052	1755	0.5994301994301995	1191327.5	1189297.5	2030.0	1755	1143	PE_PGRS19	PE_PGRS20	0	0	False	True	False	False	59.94301994301995	2030.0	NC_000962.3:1188420-1190175	NC_000962.3:1190756-1191899	NC_000962.3:1188420-1190175;NC_000962.3:1190756-1191899	44	1188420	1190175	45	1190756	1191899
NC_000962.3	1190756	1191899	+	NC_000962.3	1188420	1190175	1052	1755	0.5994301994301995	1189297.5	1191327.5	2030.0	1143	1755	PE_PGRS20	PE_PGRS19	0	0	False	True	False	False	59.94301994301995	2030.0	NC_000962.3:1190756-1191899	NC_000962.3:1188420-1190175	NC_000962.3:1190756-1191899;NC_000962.3:1188420-1190175	45	1190756	1191899	44	1188420	1190175
NC_000962.3	1211526	1212209	+	NC_000962.3	1216433	1217118	577	692	0.8338150289017341	1216775.5	1211867.5	4908.0	683	685	PE_PGRS21	PE_PGRS22	0	0	False	True	False	False	83.38150289017341	4908.0	NC_000962.3:1211526-1212209	NC_000962.3:1216433-1217118	NC_000962.3:1211526-1212209;NC_000962.3:1216433-1217118	46	1211526	1212209	47	1216433	1217118
NC_000962.3	1216433	1217118	+	NC_000962.3	1211526	1212209	577	692	0.8338150289017341	1211867.5	1216775.5	4908.0	685	683	PE_PGRS22	PE_PGRS21	0	0	False	True	False	False	83.38150289017341	4908.0	NC_000962.3:1216433-1217118	NC_000962.3:1211526-1212209	NC_000962.3:1216433-1217118;NC_000962.3:1211526-1212209	47	1216433	1217118	46	1211526	1212209
NC_000962.3	1275924	1276053	-	NC_000962.3	2198686	2198815	124	129	0.9612403100775194	2198750.5	1275988.5	922762.0	129	129		Rv1948c	0	0	False	False	False	True	96.12403100775194	922762.0	NC_000962.3:1275924-1276053	NC_000962.3:2198686-2198815	NC_000962.3:1275924-1276053;NC_000962.3:2198686-2198815	48	1275924	1276053	93	2198686	2198815
NC_000962.3	1276292	1277797	-	NC_000962.3	2195856	2197360	1441	1506	0.9568393094289509	2196608.0	1277044.5	919563.5	1505	1504	Rv1148c	Rv1944c,Rv1945	0	0	False	False	True	False	95.68393094289509	919563.5	NC_000962.3:1276292-1277797	NC_000962.3:2195856-2197360	NC_000962.3:1276292-1277797;NC_000962.3:2195856-2197360	49	1276292	1277797	92	2195856	2197360
NC_000962.3	1277842	1278820	-	NC_000962.3	1164571	1165549	978	978	1.0	1165060.0	1278331.0	113271.0	978	978	Rv1149,Rv1150	Rv1041c,Rv1042c	1	1	False	False	False	True	100.0	113271.0	NC_000962.3:1277842-1278820	NC_000962.3:1164571-1165549	NC_000962.3:1277842-1278820;NC_000962.3:1164571-1165549	50	1277842	1278820	42	1164571	1165549
NC_000962.3	1287354	1288094	-	NC_000962.3	1963419	1964160	640	742	0.862533692722372	1963789.5	1287724.0	676065.5	740	741	narG	narX	0	0	False	False	False	True	86.25336927223721	676065.5	NC_000962.3:1287354-1288094	NC_000962.3:1963419-1964160	NC_000962.3:1287354-1288094;NC_000962.3:1963419-1964160	51	1287354	1288094	81	1963419	1964160
NC_000962.3	1338923	1340433	+	NC_000962.3	3894016	3895519	1303	1541	0.845554834523037	3894767.5	1339678.0	2555089.5	1510	1503	PE13,PPE18	PE31,PPE60	0	0	False	True	False	False	84.5554834523037	1856442.5	NC_000962.3:1338923-1340433	NC_000962.3:3894016-3895519	NC_000962.3:1338923-1340433;NC_000962.3:3894016-3895519	52	1338923	1340433	179	3894016	3895588
NC_000962.3	1339349	1340433	-	NC_000962.3	1532539	1533632	1009	1097	0.9197812215132178	1533085.5	1339891.0	193194.5	1084	1093	PPE18	PPE19	0	0	False	True	False	False	91.97812215132178	193194.5	NC_000962.3:1339349-1340433	NC_000962.3:1532539-1533632	NC_000962.3:1339349-1340433;NC_000962.3:1532539-1533632	52	1338923	1340433	59	1532461	1533653
NC_000962.3	1340494	1341292	-	NC_000962.3	2625885	2626683	778	798	0.974937343358396	2626284.0	1340893.0	1285391.0	798	798	PPE18,esxK,esxL	esxO,esxP,Rv2348c	0	0	True	True	False	False	97.4937343358396	1285391.0	NC_000962.3:1340494-1341292	NC_000962.3:2625885-2626683	NC_000962.3:1340494-1341292;NC_000962.3:2625885-2626683	53	1340494	1341292	111	2625885	2626683
NC_000962.3	1340641	1341288	-	NC_000962.3	1160545	1161167	603	647	0.9319938176197836	1160856.0	1340964.5	180108.5	647	622	esxK,esxL	esxI,esxJ	0	0	True	False	False	False	93.19938176197836	180108.5	NC_000962.3:1340641-1341288	NC_000962.3:1160545-1161167	NC_000962.3:1340641-1341288;NC_000962.3:1160545-1161167	53	1340494	1341292	41	1160538	1161167
NC_000962.3	1340643	1341288	+	NC_000962.3	2030331	2030976	604	655	0.9221374045801527	2030653.5	1340965.5	689688.0	645	645	esxK,esxL	esxM,esxN	0	0	True	False	False	False	92.21374045801527	689688.0	NC_000962.3:1340643-1341288	NC_000962.3:2030331-2030976	NC_000962.3:1340643-1341288;NC_000962.3:2030331-2030976	53	1340494	1341292	86	2030331	2030983
NC_000962.3	1340658	1341288	-	NC_000962.3	4059985	4060591	589	630	0.9349206349206349	4060288.0	1340973.0	2719315.0	630	606	esxK,esxL	esxV,esxW	0	0	True	False	False	False	93.4920634920635	1692217.0	NC_000962.3:1340658-1341288	NC_000962.3:4059985-4060591	NC_000962.3:1340658-1341288;NC_000962.3:4059985-4060591	53	1340494	1341292	186	4059983	4060591
NC_000962.3	1341295	1342730	-	NC_000962.3	1169297	1170732	1433	1435	0.9986062717770035	1170014.5	1342012.5	171998.0	1435	1435	Rv1199c	Rv1047	1	1	False	False	False	True	99.86062717770035	171998.0	NC_000962.3:1341295-1342730	NC_000962.3:1169297-1170732	NC_000962.3:1341295-1342730;NC_000962.3:1169297-1170732	54	1341295	1342730	43	1169296	1170733
NC_000962.3	1341295	1342730	+	NC_000962.3	2828493	2829928	1435	1435	1.0	2829210.5	1342012.5	1487198.0	1435	1435	Rv1199c	Rv2512c	1	1	False	False	False	True	100.0	1487198.0	NC_000962.3:1341295-1342730	NC_000962.3:2828493-2829928	NC_000962.3:1341295-1342730;NC_000962.3:2828493-2829928	54	1341295	1342730	121	2828493	2829936
NC_000962.3	1341295	1342730	+	NC_000962.3	3381312	3382747	1433	1435	0.9986062717770035	3382029.5	1342012.5	2040017.0	1435	1435	Rv1199c	Rv3023c	1	1	False	False	False	True	99.86062717770035	2040017.0	NC_000962.3:1341295-1342730	NC_000962.3:3381312-3382747	NC_000962.3:1341295-1342730;NC_000962.3:3381312-3382747	54	1341295	1342730	154	3381311	3382749
NC_000962.3	1341295	1342730	-	NC_000962.3	3481325	3482760	1433	1435	0.9986062717770035	3482042.5	1342012.5	2140030.0	1435	1435	Rv1199c	Rv3115	1	1	False	False	False	True	99.86062717770035	2140030.0	NC_000962.3:1341295-1342730	NC_000962.3:3481325-3482760	NC_000962.3:1341295-1342730;NC_000962.3:3481325-3482760	54	1341295	1342730	155	3481324	3482760
NC_000962.3	1341821	1342730	-	NC_000962.3	2982945	2983854	908	909	0.9988998899889989	2983399.5	1342275.5	1641124.0	909	909	Rv1199c	Rv2665,Rv2666	1	1	False	False	False	True	99.8899889988999	1641124.0	NC_000962.3:1341821-1342730	NC_000962.3:2982945-2983854	NC_000962.3:1341821-1342730;NC_000962.3:2982945-2983854	54	1341295	1342730	129	2982934	2983854
NC_000962.3	1357376	1357613	-	NC_000962.3	149571	149808	195	241	0.8091286307053942	149689.5	1357494.5	1207805.0	237	237	PE14	PE_PGRS2	0	0	False	True	False	False	80.91286307053942	1207805.0	NC_000962.3:1357376-1357613	NC_000962.3:149571-149808	NC_000962.3:1357376-1357613;NC_000962.3:149571-149808	55	1357376	1357613	3	149571	149808
NC_000962.3	1451777	1451895	-	NC_000962.3	2347379	2347497	104	118	0.8813559322033898	2347438.0	1451836.0	895602.0	118	118	thrC	Rv2090	0	0	False	False	False	True	88.13559322033898	895602.0	NC_000962.3:1451777-1451895	NC_000962.3:2347379-2347497	NC_000962.3:1451777-1451895;NC_000962.3:2347379-2347497	56	1451777	1451998	101	2347379	2347613
NC_000962.3	1451777	1451952	-	NC_000962.3	2347379	2347554	152	175	0.8685714285714285	2347466.5	1451864.5	895602.0	175	175	thrC	Rv2090	0	0	False	False	False	True	86.85714285714286	895602.0	NC_000962.3:1451777-1451952	NC_000962.3:2347379-2347554	NC_000962.3:1451777-1451952;NC_000962.3:2347379-2347554	56	1451777	1451998	101	2347379	2347613
NC_000962.3	1451777	1451998	-	NC_000962.3	2347390	2347611	193	221	0.8733031674208145	2347500.5	1451887.5	895613.0	221	221	thrC,thrB	Rv2090	0	0	False	False	False	True	87.33031674208145	895613.0	NC_000962.3:1451777-1451998	NC_000962.3:2347390-2347611	NC_000962.3:1451777-1451998;NC_000962.3:2347390-2347611	56	1451777	1451998	101	2347379	2347613
NC_000962.3	1451778	1451881	+	NC_000962.3	1451892	1451995	103	103	1.0	1451943.5	1451829.5	114.0	103	103	thrC		0	0	False	False	False	True	100.0	114.0	NC_000962.3:1451778-1451881	NC_000962.3:1451892-1451995	NC_000962.3:1451778-1451881;NC_000962.3:1451892-1451995	56	1451777	1451998	56	1451777	1451998
NC_000962.3	1451835	1451994	-	NC_000962.3	2347451	2347610	139	159	0.8742138364779874	2347530.5	1451914.5	895616.0	159	159		Rv2090	0	0	False	False	False	True	87.42138364779875	895616.0	NC_000962.3:1451835-1451994	NC_000962.3:2347451-2347610	NC_000962.3:1451835-1451994;NC_000962.3:2347451-2347610	56	1451777	1451998	101	2347379	2347613
NC_000962.3	1451892	1451994	-	NC_000962.3	2347508	2347610	91	102	0.8921568627450981	2347559.0	1451943.0	895616.0	102	102		Rv2090	0	0	False	False	False	True	89.2156862745098	895616.0	NC_000962.3:1451892-1451994	NC_000962.3:2347508-2347610	NC_000962.3:1451892-1451994;NC_000962.3:2347508-2347610	56	1451777	1451998	101	2347379	2347613
NC_000962.3	1451892	1451995	+	NC_000962.3	1451778	1451881	103	103	1.0	1451829.5	1451943.5	114.0	103	103		thrC	0	0	False	False	False	True	100.0	114.0	NC_000962.3:1451892-1451995	NC_000962.3:1451778-1451881	NC_000962.3:1451892-1451995;NC_000962.3:1451778-1451881	56	1451777	1451998	56	1451777	1451998
NC_000962.3	1468141	1469654	-	NC_000962.3	4252853	4254367	1498	1524	0.9829396325459318	4253610.0	1468897.5	2784712.5	1513	1514	Rv1313c	fadE35,Rv3798	1	1	False	False	False	True	98.29396325459318	1626819.5	NC_000962.3:1468141-1469654	NC_000962.3:4252853-4254367	NC_000962.3:1468141-1469654;NC_000962.3:4252853-4254367	57	1468141	1469654	191	4252853	4254367
NC_000962.3	1489087	1489833	-	NC_000962.3	925082	925833	560	770	0.7272727272727273	925457.5	1489460.0	564002.5	746	751	PE_PGRS24	PE_PGRS12,PE_PGRS13	0	0	False	True	False	False	72.72727272727273	564002.5	NC_000962.3:1489087-1489833	NC_000962.3:925082-925833	NC_000962.3:1489087-1489833;NC_000962.3:925082-925833	58	1489087	1489833	36	925071	927514
NC_000962.3	1532461	1533653	-	NC_000962.3	3894405	3895588	1099	1196	0.9188963210702341	3894996.5	1533057.0	2361939.5	1192	1183	PPE19	PPE60	0	0	False	True	False	False	91.88963210702342	2049592.5	NC_000962.3:1532461-1533653	NC_000962.3:3894405-3895588	NC_000962.3:1532461-1533653;NC_000962.3:3894405-3895588	59	1532461	1533653	179	3894016	3895588
NC_000962.3	1532539	1533632	-	NC_000962.3	1339349	1340433	1009	1097	0.9197812215132178	1339891.0	1533085.5	193194.5	1093	1084	PPE19	PPE18	0	0	False	True	False	False	91.97812215132178	193194.5	NC_000962.3:1532539-1533632	NC_000962.3:1339349-1340433	NC_000962.3:1532539-1533632;NC_000962.3:1339349-1340433	59	1532461	1533653	52	1338923	1340433
NC_000962.3	1541948	1543307	-	NC_000962.3	1996099	1997458	1359	1359	1.0	1996778.5	1542627.5	454151.0	1359	1359	Rv1369c,Rv1370c	Rv1763,Rv1764,Rv1765c	1	1	False	False	False	True	100.0	454151.0	NC_000962.3:1541948-1543307	NC_000962.3:1996099-1997458	NC_000962.3:1541948-1543307;NC_000962.3:1996099-1997458	60	1541948	1543318	83	1996098	1998612
NC_000962.3	1541950	1543306	-	NC_000962.3	889020	890376	1356	1356	1.0	889698.0	1542628.0	652930.0	1356	1356	Rv1369c,Rv1370c	Rv0795,Rv0796	1	1	False	False	False	True	100.0	652930.0	NC_000962.3:1541950-1543306	NC_000962.3:889020-890376	NC_000962.3:1541950-1543306;NC_000962.3:889020-890376	60	1541948	1543318	33	889019	891461
NC_000962.3	1541950	1543307	-	NC_000962.3	3710380	3711737	1357	1357	1.0	3711058.5	1542628.5	2168430.0	1357	1357	Rv1369c,Rv1370c	Rv3325,Rv3326	1	1	False	False	False	True	100.0	2168430.0	NC_000962.3:1541950-1543307	NC_000962.3:3710380-3711737	NC_000962.3:1541950-1543307;NC_000962.3:3710380-3711737	60	1541948	1543318	162	3710379	3712822
NC_000962.3	1541950	1543307	-	NC_000962.3	3890777	3892134	1357	1357	1.0	3891455.5	1542628.5	2348827.0	1357	1357	Rv1369c,Rv1370c	Rv3474,Rv3475	1	1	False	False	False	True	100.0	2062705.0	NC_000962.3:1541950-1543307	NC_000962.3:3890777-3892134	NC_000962.3:1541950-1543307;NC_000962.3:3890777-3892134	60	1541948	1543318	178	3890771	3892140
NC_000962.3	1541951	1543306	-	NC_000962.3	2550013	2551368	1355	1355	1.0	2550690.5	1542628.5	1008062.0	1355	1355	Rv1369c,Rv1370c	Rv2277c,Rv2278,Rv2279	1	1	False	False	False	True	100.0	1008062.0	NC_000962.3:1541951-1543306	NC_000962.3:2550013-2551368	NC_000962.3:1541951-1543306;NC_000962.3:2550013-2551368	60	1541948	1543318	110	2550005	2551370
NC_000962.3	1541951	1543306	+	NC_000962.3	2784614	2785969	1355	1355	1.0	2785291.5	1542628.5	1242663.0	1355	1355	Rv1369c,Rv1370c	Rv2479c,Rv2480c	1	1	False	False	False	True	100.0	1242663.0	NC_000962.3:1541951-1543306	NC_000962.3:2784614-2785969	NC_000962.3:1541951-1543306;NC_000962.3:2784614-2785969	60	1541948	1543318	118	2784600	2785977
NC_000962.3	1541951	1543306	-	NC_000962.3	2972108	2973463	1355	1355	1.0	2972785.5	1542628.5	1430157.0	1355	1355	Rv1369c,Rv1370c	Rv2648,Rv2649	1	1	False	False	False	True	100.0	1430157.0	NC_000962.3:1541951-1543306	NC_000962.3:2972108-2973463	NC_000962.3:1541951-1543306;NC_000962.3:2972108-2973463	60	1541948	1543318	127	2972104	2973463
NC_000962.3	1541951	1543306	-	NC_000962.3	3551229	3552584	1355	1355	1.0	3551906.5	1542628.5	2009278.0	1355	1355	Rv1369c,Rv1370c	Rv3184,Rv3185	1	1	False	False	False	True	100.0	2009278.0	NC_000962.3:1541951-1543306	NC_000962.3:3551229-3552584	NC_000962.3:1541951-1543306;NC_000962.3:3551229-3552584	60	1541948	1543318	158	3551212	3552587
NC_000962.3	1541951	1543306	-	NC_000962.3	3552712	3554067	1355	1355	1.0	3553389.5	1542628.5	2010761.0	1355	1355	Rv1369c,Rv1370c	Rv3186,Rv3187	1	1	False	False	False	True	100.0	2010761.0	NC_000962.3:1541951-1543306	NC_000962.3:3552712-3554067	NC_000962.3:1541951-1543306;NC_000962.3:3552712-3554067	60	1541948	1543318	159	3552704	3554070
NC_000962.3	1541951	1543306	+	NC_000962.3	3795057	3796412	1355	1355	1.0	3795734.5	1542628.5	2253106.0	1355	1355	Rv1369c,Rv1370c	Rv3380c,Rv3381c	1	1	False	False	False	True	100.0	2158426.0	NC_000962.3:1541951-1543306	NC_000962.3:3795057-3796412	NC_000962.3:1541951-1543306;NC_000962.3:3795057-3796412	60	1541948	1543318	172	3795041	3796426
